match_key,event_key,event_start_date,event_type,canonical_week,split_role,included_for_score,included_for_win,exclusion_reason
2026txfor_qm31,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm32,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm33,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm34,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm35,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm36,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm37,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm38,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm39,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm4,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm40,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm41,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm42,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm43,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm44,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm45,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm46,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm47,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm48,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm5,2026txfor,2026-03-19,1,4.0,development_train,False,False,
2026txfor_qm6,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm7,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm8,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_qm9,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf10m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf11m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf12m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf13m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf1m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf2m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf3m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf4m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf5m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf6m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf7m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf8m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txfor_sf9m1,2026txfor,2026-03-19,1,4.0,development_train,True,True,
2026txhou_f1m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_f1m2,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm10,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm11,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm12,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm13,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm14,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm15,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm16,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm17,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm18,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm19,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm2,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm20,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm21,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm22,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm23,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm24,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm25,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm26,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm27,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm28,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm29,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm3,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm30,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm31,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm32,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm33,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm34,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm35,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm36,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm37,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm38,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm39,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm4,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm40,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm41,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm42,2026txhou,2026-03-19,1,4.0,development_train,True,False,
2026txhou_qm43,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm44,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm45,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm46,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm47,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm48,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm49,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm5,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm50,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm51,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm52,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm53,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm54,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm55,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm56,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm57,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm58,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm59,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm6,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm60,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm7,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm8,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_qm9,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf10m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf11m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf12m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf13m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf1m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf2m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf3m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf4m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf5m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf6m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf7m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf8m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txhou_sf9m1,2026txhou,2026-03-19,1,4.0,development_train,True,True,
2026txman_f1m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_f1m2,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm10,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm11,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm12,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm13,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm14,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm15,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm16,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm17,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm18,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm19,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm2,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm20,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm21,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm22,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm23,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm24,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm25,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm26,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm27,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm28,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm29,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm3,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm30,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm31,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm32,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm33,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm34,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm35,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm36,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm37,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm38,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm39,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm4,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm40,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm41,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm42,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm43,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm44,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm45,2026txman,2026-03-27,1,5.0,development_train,False,False,
2026txman_qm46,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm47,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm48,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm49,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm5,2026txman,2026-03-27,1,5.0,development_train,False,False,
2026txman_qm50,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm51,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm52,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm53,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm54,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm6,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm7,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm8,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_qm9,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf10m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf11m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf12m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf13m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf1m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf2m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf3m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf4m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf5m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf6m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf7m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf8m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txman_sf9m1,2026txman,2026-03-27,1,5.0,development_train,True,True,
2026txmca_f1m1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_f1m2,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm10,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm11,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm12,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm13,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm14,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm15,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm16,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm17,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm18,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm19,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm2,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm20,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm21,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm22,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm23,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm24,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm25,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm26,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm27,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm28,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm29,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm3,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm30,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm31,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm32,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm33,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm34,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm35,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm36,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm4,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm5,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm6,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm7,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm8,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_qm9,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_sf10m1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_sf11m1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_sf12m1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_sf13m1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_sf1m1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_sf2m1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_sf3m1,2026txmca,2026-03-12,1,3.0,development_train,False,False,
2026txmca_sf4m1,2026txmca,2026-03-12,1,3.0,development_train,False,False,
2026txmca_sf5m1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_sf6m1,2026txmca,2026-03-12,1,3.0,development_train,False,False,
2026txmca_sf7m1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_sf8m1,2026txmca,2026-03-12,1,3.0,development_train,True,True,
2026txmca_sf9m1,2026txmca,2026-03-12,1,3.0,development_train,False,False,
2026txsan_f1m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_f1m2,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm1,2026txsan,2026-03-12,1,3.0,development_train,False,False,
2026txsan_qm10,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm11,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm12,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm13,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm14,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm15,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm16,2026txsan,2026-03-12,1,3.0,development_train,False,False,
2026txsan_qm17,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm18,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm19,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm2,2026txsan,2026-03-12,1,3.0,development_train,False,False,
2026txsan_qm20,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm21,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm22,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm23,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm24,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm25,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm26,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm27,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm28,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm29,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm3,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm30,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm31,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm32,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm33,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm34,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm35,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm36,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm37,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm38,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm39,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm4,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm40,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm41,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm42,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm43,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm44,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm45,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm46,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm47,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm48,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm49,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm5,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm50,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm51,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm52,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm53,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm54,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm55,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm56,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm57,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm58,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm59,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm6,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm60,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm61,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm62,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm63,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm64,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm65,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm66,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm67,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm68,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm69,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm7,2026txsan,2026-03-12,1,3.0,development_train,False,False,
2026txsan_qm70,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm71,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm72,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm73,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm74,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm8,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_qm9,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf10m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf11m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf12m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf13m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf1m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf2m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf3m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf4m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf5m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf6m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf7m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf8m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txsan_sf9m1,2026txsan,2026-03-12,1,3.0,development_train,True,True,
2026txwac_f1m1,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_f1m2,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm1,2026txwac,2026-03-19,1,4.0,development_train,False,False,
2026txwac_qm10,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm11,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm12,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm13,2026txwac,2026-03-19,1,4.0,development_train,False,False,
2026txwac_qm14,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm15,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm16,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm17,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm18,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm19,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm2,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm20,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm21,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm22,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm23,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm24,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm25,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm26,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm27,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm28,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm29,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm3,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm30,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm31,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm32,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm33,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm34,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm35,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm36,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm37,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm38,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm39,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm4,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm40,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm41,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm42,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm43,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm44,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm45,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm46,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm47,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm48,2026txwac,2026-03-19,1,4.0,development_train,True,True,
2026txwac_qm49,2026txwac,2026-03-19,1,4.0,development_train,True,True,
